vendor,pickup_zone,dropoff_zone,trip_time_by_sec,pickup_time,dropoff_time,fare,tips,total,verbose
blue,14,12,510,2020-04-17 12:24:32.471566,2020-04-17 12:33:02.471566,20.40,1.02,21.42,WS3IyDkffV0RjLQx7bZmxGYfEsFGawkjoQd4gdCgJG2CsL6BPdkVQslbGN5djPeI9Y4O8WVCOCMebohwMMAVYdBq93ZYCUI6qVurNFmakDi43fUzXHy3OiBEsYWL8R2CiPC77WtAZFeUGsTxG6HFo9i0JvcA75IQKFdCNMYWfEzw8FwGbAHfoBRFfQmswkQF2TXB6RboWHiauV5LutzPBUN2PlZp2aFklmZCfY3tDlJijJb2OHVp2GseMqLdxqa6cHsdZbYjhu3AJF1wH5EuF3ZywA6hKoIVlBT4nHFR89HNJI2M3KIiMQIgHRlZBFIybZH7EZmNSvHg70Xv8CfsS4FUw3KjI8QhQPO7SElrPorRRHkfSKhQSOh7ZVdZMfNDHZVsZudoNbzHJZUtjMEvRKWMRR9r5vFV99nqk8l3EjOyPjL8a6f1WoUiNeA8ysp7oE3634zIuTJ8ixEU6hB1lQLcXYji8Z19gGuNSTg1aA6TVpXuweD229RDwHDpmvsZdUHZSxksx7rtbTCyQxQzenZSc9ZmNagcjMerywTEq7eWwAYuWTavGvreLOaBGUaWQ2YMo72JV2xc229oLXHE3tpBsjAVazhk2QFytQ2xzqQpSEbKuok0SGFOEmJfCsS46RxSC55H8mpEka0X17CtsQVXzhOBRptIoVB1SuJYjLFf1zZwQglqeP2jBQuEyVfAw46ldSjFFDAdPVt662Ase4WdcsnXuz6jL8WRSRWTl8TaNcaAXOljGKMpDoHdNb9O
yellow,3,13,627,2020-04-17 12:24:32.472660,2020-04-17 12:34:59.472660,25.08,1.25,26.33,V8BFzKrVjWYvoZaafUpv2yawMB3ZNGv19aVwwNTomuSH4qiHC2Zs1W8sAsCJ5IARmNCWAj8pwJ8VxtI4pEzNjXKYm5LlSm5M2i3NxgSgOHXpTTkroVAPqBgQ2KCB3ZqNpW85EemfiWCDn9HxeSLeJuil8XC0QhKx0zR7n87d3mk8GH8LbRVyo7AWhnR4fX5cLnhLIhNbjUpk5802ChwcqmHrDUTOj4LB1BEPq5P5rnbnbMqUdvIT3iZrvnb7SxMxovRhUHZrhV2OT2ViGROU6TrqQPJfOkNh1JpJyRZSOcbHJiNW1e3YxxgKaxEXTFFZigfNBU3dnXRoRZ6fQTGYQVykrAJYyAfnLB9Lpp2OErjy3RoKwaWd8AjVlN8Jv2x9VBLCFBFMHJhf3wjRcOnN3enAdUrn2ufl8xiUaejrFhoKXVklJ6mk7jU7KVpndgnSdxIV1iy5VmhnH4ww4nDmK0IdGMooWqTtrwwDtmxuoXCvwku6ixvd0x8AMwcAvn9i7Cg2OphmORi2558Rws42tWxEzXpheNhLbuCE0jU9XiSNhV31oyDZwkjH8OdEURbqzcMdGjME01dMo5Z3QdFaiG1SVRJvDdR6BlldXPJBhQ4o26Fy6ykwXsvnB4UvWoSizBT0CDDaFoesVhmIfTDA7c5FQdIHFfpOhGjcpboxbB1RcgEvugkhGimrkZPJoiRt3nPcZH9gBeOMegaK0lJeTDw33L4IzzUvxFzCtZAgL2Kc4OWRy3GtoMw8XxlpuFPn
blue,19,17,4682,2020-04-17 12:24:32.473883,2020-04-17 13:42:34.473883,140.46,8.43,148.89,SZDQQYmD3FLGzZSQOxB0kDF5PDF2vMiPUTGTFj6Ztg6ZWWBTqrQVJxiDKPhmQnV4eGMLLlfjRLQPsOGgQvSQlTjgBiYYiEdBhTIYwCxVWggOZU6TnURgmJJRd4Q99fiRimo041JvhRdMun8NSuuzYrQQsCqq2HxBExIJeqB5lZBtFLkrdSwMbaQBweHMT1aQFD7hRGdKmIqWQhdQIyrGvmHPlu4NE6cpExR6iePTahj8eGI11rOxcHnzMqAmqaMEL4qugXAmQogvit4bNLsYIC2fPGabaKRzyxlIk4znuNGPwtSNhLfmnTjKsrlDCkDnzfsRxfLouTot0MFkgvO8ztdW7t6hiSqCKdrxqEnED8AYVSvx0O75AUSSXg98AjOkClJq4JAAMOSX1lwRQnvAbVxQl8vSrSPP5IKxMD8A7EXYWVUfmBw0z1A1573M5Ec9DhlsJPLUsouNxPCVxAmvVXNknj1Jk3KjTd1RG7YYVsDthnHvWwtfuHX8IshkNkRsiMNriybITfXpk80n5uYhuTqgHe4hFqxACDrDucc4aNhPdrjAVHSOEZSrhJfmEjy4G6ynMndauzSAywAbfBZJUNVeO4eUFimzXAP9eUmLoU3OcCo0ASzmOqf2Pq7GShc0qWhXek94i2GuGId4nUzCOZbpEy8OWbmhCiiJ5me5ipzUZk7KTJh8KTOAFKlrr2Ns1eWvWxzqoG8GaGn1zsffBc4NCX1jp4urTxRdEsAe94w9WMMGTKkzfSe8J4LVm6Vy
green,9,3,4210,2020-04-17 12:24:32.475004,2020-04-17 13:34:42.475004,210.50,14.73,225.24,e9moC52Nn9chwoSJLAnL8GrmeLFa6DyCRiA0FWZMQIVI2G8CRn21yIFl1MaOZ5WjuTCBTLTU9lwxjMcBBAxdjH904LtTbn3HvMBiZU3Bjm3AZllRavXrZxiB6rMalxfM8Ad4TsBBDkJxMkK9POCx5SNsgOGMNJwvBBtaGNKhKcGP8wjX7lxWakMtohYnvoI2zg8ykgHvSf8vYRrKYAxFDi3ipYqq12ALWHcEMRFb19WBi97FdbU4Sw6DP8BdQwO7zm313wW34tuYABp4oBRFIda4zgt3lQSCa33hzSvgZElBs3GAy5QMqiW5UaceKN0zzzz4txA0I63vqM9RZBc9ffHMIrOYZcxaRg0hzLjyb3KPe5s2jnvzT9ZD2KhABRXGse83GWW3b0WVYDmz1L7czY5XIf6LiJTA74BbgctSKtR2CVhp9RRN1bAlcFNNRliOtTzMyOBfXGfAcrAEE7ggKQkciiFSHxFMfyACiF2aoLfSVuTSQAebXdgJOZ9MK0S9Hby57BSpacvV5LN6G9o0oCH5uqTI5E8u5TEzpOeYgl982SBnDhome3ZUPRMA9oZVTjoFvTC5G0gyBB1FvMCiddLaELzwhSNauwxH4vEsVnFlZ0J5kzX0B5thlHmkhnmhseVPisEs68oJf85q5N5JSvY3W2tjHAaLGEC9526rnLr9LWHmhCY8YwgM4hQZ8BtiN6AbOxZFjJzzIoBo0YF0u1uXTIoPyKtXZt39S4WnfW47r8fen9jVJotQdFM0mTyc
blue,17,3,5541,2020-04-17 12:24:32.476154,2020-04-17 13:56:53.476154,166.23,13.30,179.53,LVDVnCYuJvYe1tp9HTt49uEEvYEJvmdcbbeM3bLf58LLZhuICDpoVHuRiiSmzRMGh2RJbShYiYowAvgzKsToKTJB9NsubqWo3GfmQDCa07c2Os2BVqkOL0PCbhejbRA1B2HymDSMnvQ5f3IAQUfCl85Tm4xICkQg7OUUVZw5LEkop07eZ6Kx1vgPAbCI25PxNBi7Uao46DgVjU6zSuG1e13vdrXON5VCgTu0QmHXeceHWPkMXdvSqz1OI0ZN3tHw9m2OQUgttf2u9Q3YtLIU7QfYfbQNqvA7WKJInnILTnVwA3ST3lTnhVt4eSFTm4mWin2ndXl298Lr8ljG7HQ8oI465DamcQ6APN7VCPp9Tv2AyGgAZsJdf4BwJqPlKAeEVnCo06hhTmtSPqoyHtdKTHBsFHOwGszZTRDg3ggAQwPeGPkwNcpCzsFbATSApMDRjcdMjXzBrJjUG7lLRGqFKRSkBLm4r3CtebcrnTkEeVREXXBCa7JMp8DlYIbMfe5Lvu7YyB5PjTtF0hSg7KaJ5IA2psJYbKunpxtzjmfRGAD1SQ2ij79KZdesMcAd5ps01nP0olyhlzAiRgc0Uawysd3ImBwZirOGjB5WabBa0v3lJrQq2tqhSN6k3VGnuVEsE7TnYaKhBafvY051Zc5hUs0nOgAOh21MGtXU88N4QeVtYQRb1oanACOi2dWOLiQCZHjUvKdpr8esaa4PkgplkXfKjcMvLfOajmrmdmWMa66TumUErkpzYcpcJjMBno0Y
green,15,10,628,2020-04-17 12:24:32.477312,2020-04-17 12:35:00.477312,18.84,0.75,19.59,mPAn1Z9PdIoH8UrRH5GRGGEQdUPbSrbqKsAhqnk5mtklNr6leAXnBxqfvVWdwgLHXVVe4rzomwteM02AJKWZMNe4vHTJAwsEyxzkXIuZQZ62IbA3b4P6fQNAPvEMRNJAkN6vAbubv95ZVoto1fHTuQPmR59CTRTJVsCRN7t0RriZptQqfdeggwaj81BPtq1muAolB0VoLvlcr8AcER9uVa3KpkTAjwNC4KBU9YNJCIPujl7NVCDHAIq9ytWfLsaWmMVgdPtOGSmzDMHfU9K0ea4zCgThInJZD2x7nPXv6DFszAmjke4VBJrpLivJ8dhNZl7o3kSrNXVCG8XEdRXj7bEkoLqGSLLRofRyiY7YdfcN3FDUBYYJfmFj7JXUnItgir2hFC13Vs7Z60SAYv5CNYTN5wyFODkaSPsAezqQwKcGpLdDEU2tCLPTlcLKSHClqFJ0elzHge8Emra6nXcXH7yOAT5G5xBpjFTvXNJxU99oWH41l0ojWgS8DO3uqgKXJJaTRXr2PVUEpTABsH6qLtYldtPs9PZ9k9TrNerpGMX12ZAoPpRXC79hwXHNjL4afnWK5THs6xHhXeRmM4KODWhdFVkU8WywVRvEfE81yuiIp3eXaBhVBnurVCa1wHFJ6FaLsmjIDGxsjjhvvnScstUKztvpsLOOg0kyTHCStH3EFFOT7XDOlDDHjq6iNvSIdVmmkvkuvXrJMfk1btMtHv4ER7kr1FdOtBatY3NhH7djNW4YNKfdgv5H1iFebnKR
green,15,3,6315,2020-04-17 12:24:32.478387,2020-04-17 14:09:47.478387,252.60,12.63,265.23,WDZWYnIO5I1zRA1B1vaQ6GVnwj0Qf8C1QcK4Oishao3HG9BGzpapgtA0xwuUYGPw74wphv0UJdLj9ZNVfGXefwI48zKIkOku3H7TTLalVQUQv7gZGppdAQMXApn8mghCQiW0tMGmJZsj7pLWIWiDWaxyrLTvj8fpZNt1PIgzI3YEXarLsQ8vwfPza4cntS2trkwzaqanKMrARoYvitZPdCSjP7Hxr1tcvgMjnQpGZbvw6RXxltbP7nbJKBHtR2GEUIytQzhcSQu7SB2WoMtJx35ylEzbKoYVcblZ3CoezT07MI5IVRY4khQjP1QF9zt8eGfFr5Ntq1BLE0yxlo27UBROfeEs0BrQv96deAzmoDAJ1I7yq8ptCV7mJ7hLEf4f88ogPelpQoO3dKHOu5CHRIouS0hgjvohelt073Y0AcU9bzyA7MQyny29GjFlRQDsv1tXYJYKXpZmKuP5C7cfnGjaHskb0aAjY5pqoSh4nFCX6Vc9d2ZS4AeBJCe6jT4aefz7BrHQcBjuvErsCIxmOdurhVOasP8jQ0kd2TW80l052PCNeacmV7prcaqjQasbI7relCvBllkuzroT5itvVB8gNgAQkJoKhKYqGc0mmJvQZluZMg9ha2WtSRQWdiwm9pC1G57XeBJe0qNHBcxMnntXPHH0XYrriMpuRUS68yWN50KaZugEBlqpHmFS3PUrO9VgWpypdnUQWz7dLNiAFgDMS0o7BF8l1DYLbAVudftElRTca7pOMUOTvYiCHoFZ
yellow,3,16,2752,2020-04-17 12:24:32.479339,2020-04-17 13:10:24.479339,110.08,5.50,115.58,sd1dTsqkDDxUy6lu5htkSZkAR5bUWzgX04wYD4Trlu1PJuVg9xAsOrr6FgHSymip7DL9JXwGjwftLP0LkP9iX5dq1VKkxRARFavWVx33tVz0TIKG1sCUFqa6Sd5aG8b9klWK2CLYri4k9u4rFP64u654imfNEB1Cl6FAyDiG5mRVY2vYbSDsQIpwe3U6KuSztrgSbA0YFYyagoLtW8mxAdRcSJ29hKN0S6NFxjuhyibcWgr4dj4RbHHvnrhAoV6ujZzU1OafMBqZlUhAhaAeVQc21Ii8azK8oogtM4mL703KzLQ7pqmXOoXcj5fpP7SgG296ojjwQHrzxn9tIWg3SL2Z2EeLlQlPfOpWsPLGH7iCEGi4sFTH1Crw9qTQ82e0a1a5shMpJepitDOOEN8L37lTiiRN5iFxgPeiaBvmMfj6r32bv5MB1AlZgY18fq6jfsliOdEeGZu471lkz23Hd916dTSFklCdxJSakgkgTayaA0XGiFCA7845tDfOgOd9dWiEv3JIwe54iUIq4MiMeXEPhfAQ1sonyTL7RxsmsofZwHhW7b0x1NTUP99zsrGpoP2JiaOc3wPwX2UldAVpwUNi3PNiZvdJxIUYTbGypFdaxg4Opi4oZ8Ythr6a99QMeAXrNphKsq2kw3J6qyBxtUzYq7qXPQ6fImMPHmU8HtXIeeOQoouXc3qadX1vgQWEhIiOG5YrfxfWNe9UW2MUTVUlkv8y4iW4MiRUIyH7EpY25wFrqUyIRqDuaH1IObtK
blue,17,14,665,2020-04-17 12:24:32.480451,2020-04-17 12:35:37.480451,26.60,0.80,27.40,hXjsM0gDZb4qNEXlDypPHoIya4vOSVGRh7BPj0EeL8uYV0O0nRa5OAe23JJWsjObYGaE9IIZaD9tOUN48eSxl2IuyjLy1rmvgFTqra68Q3PwodH54cEFVbpKRxopvwjFMCnDzTNc54B2UTXUeJ5TDQMjLVjHqDWWpxOScxsqJjqF4v3tIgVJH34BA5d9f5unWEt0BHvaXnRKyrRcDglAjBZrjJTRYXm4dHpZqeDxcCFcEzNEaejlA6XbSdc8uZrHK7rXt9uu36MBOAqxnZ36ZStcFihomPiERjwpPrT9OqmGapbFjiDTMRtuNas4pP9IF5JrIX4wpQNtYHA7LXGItilR6YaY5RlyQJEykF1kbtRurowuaHqYWvne4yAhEbDVbx65zl7rnBmb1ar6smJYeSAvODqtK5tjEHoNACYEY3aOfqRx4wYUVAfdPjnPYzKypGhUFLqhjDsfqz8K5RDPWsnGfTDf0CFOzUrOdzNRIDl4aUoAXYtWQ8wv6AZmPmxR1Wpgya0g3locC1oy6xyNtrmShYP63Xedr405HNhTFRFB3pqH5v89YCq8B1jN3GRWrG7s0VQljaUKc8UHNnLWOLxfTY03P8HsOGfYnTqJii6I8dXuNZThoLVCiHtdUUoTp8SH3vYk6StPhaMBrFcFXIoFA2kqbqTJTp1jwqbPpzNQ2GRoURze5TLzW08nf2ERQTtILqWZIrSQvDbYhUlYAyBJy31KvYbIsJUD2LoZkfkLoVNzWrRmnaYFMpvPyJ9W
blue,20,16,3453,2020-04-17 12:24:32.481472,2020-04-17 13:22:05.481472,172.65,13.81,186.46,MG9paPH8WBNBIl7tIbR3CcQ4QFntsDa9EEKHlXy3m6dekBNivSHAtR2ABxH44pWWtlFbzcp2e27iwaqjbJXHVexvw9sv3B8HM3q0ZHbhivC4viPpuu3VQWnp8BIUyhK1V6VJnZEc65wEtspyhUXB7Y2n60ZqNt2Y9Qo8cmzzNV1dGrCrM6A5NpcSnm3E5Ains7eSYwV77CRmW5fBTKZHJtqeOE7vi14rSE88nVzfI26GXAQdRLfsDPqsX8KD86vK2o2bcVixeg1Ob8zPt2E2G8vT5wEKLurjKqV6elBXHahQU6dFKO6p3y6OSZGqpZ1JJnX6ha5sXxqlOUfU6HsxO28JoQlGtcSxIBk6vJdpKOHzDg5Zbj0tloYDZIRJZjkY6g1xYJX6TyCKcWpwWvbXWvJr3HDWvAxrcL2gvEMmHF5pJz0Ou4Pz3hBXlgsvEB8e1y0QhXE0HrnVcy3Afd2k1ehqUPi0FNbTtSn8Ip6oxnrVuU2QDc3Ca8dg25DCKXZ0KQQj6q7oupmMRHVko2jGIn5e61YYn8Lhn0ygwxHXo2huh12rVGt1HiLXQwOTxIuARd3G3kIQcRmnnEkZz0IJ75VmCN4zcrhHRmoJmAzT3FUleFDmvxq1zMA16ZPzXm8n4rdPzvgvxiWNLvaY2dyvu7SjGe6OnS5FHdYp76EWCUKUc3N7FyXy7JsoyrLVGRRHq5dNqIreTEGHZoSoViCiGgwGSSO0JNWj6ln92ZbhcdBzg16W4l9fMzoOJjsOr75F
blue,14,8,7021,2020-04-17 12:24:32.562915,2020-04-17 14:21:33.562915,210.63,14.74,225.37,auWfHWWOHTvGBBDlFOkh3UnoLzJW9V1gDN2r1276jZykQmxYDjPQWV4Ns1T5dWtpXGLfDByUSNLd7HTFvTk7CSXNLBW6UaOuFPXigTkIqSJxrSNTsiOwJiL4IGetW7lz4rijVx1OprMpocf69ZmdWsTH9ZiZniVoRR2lzWmDC9EZb3qHLkJ9nUVgoFv7YMrwdoV7xc7DZgY4EDm0bQpKOLYq4JKUTsH9ZNNmQEkjAErKorcHnLUDq5IGGe0iM2gINRMRQj81DagY1QP1K2Km144GX14S0uAHQUcTUVDx7Y5gPjdVopRlJme5AzQ0rM0ZvpO82CHmkZJPY0GbJ6AREAGMqEHwXC2kDWPuAbslmnHDtlvt4DfZHUklGRjI2XvGq0M8l10vghmqi6Qzy0xH4Zx7DNALDTxwGmKLjBfSWcjsnWasKJAeKMpfzVge0HeAeARhSciI414Mgz3m2OZmdE9UbkAUmTQZCwsx4cpXEA1WkeBe2LshddSkGTdkPvwxVNtGZbNxY3mYuFRKvbE4beeBvMW5Hw5ztW1aNDHRHA5dpV9YDItjymHOVro0cCoRsiU7UL0xEeuCUICraRNu3QMQ02tPwd9s1sGLWNCKINGaVgFXNJA8histGAzQlEfLvIdyTdies1R8TA3K5pojKF8hP41m2IP7xsYGn53HPFf4j3FP6Ct5VYuYkjLweFBgXFshUKnEWBxt2l9CcczM17NH7uj7wmqAng7sCbOgDI8QJPwRFqjp4eKeVZzOJsL8
blue,12,18,1961,2020-04-17 12:24:32.563990,2020-04-17 12:57:13.563990,98.05,2.94,100.99,cpe32cLQRKvbig1PbRB0vrlHnclpHUIOyrWizsxjaXUn6xjBSWYziIXdAnz8itycRuTKbqk4vpeg8wGGRPEoQstRTNmUEjWI7L6Y0ShxPznghkAjsNsNZrf7ZjQmTKyJ5ZMOucOuLOSoZukNHS6zWxBGKvhyjmkFCQzol9tPkA11uxCpBdxeJ9Qsgz8MS7dMMFOt4LDLex202n9GeJvKXx5CCxLWH77riIvhDkPNgxILD2bYEv4868WaRQKwg4wpu60NXFhP4ipL180LLNIZ0WOVSAyTdGAPLGhdb1gtyqZyu76MFlQsa1Xhv3bLtzlryxidetixDMsOJOFKti2JP6qZ0eV7gQDPi7eRic2seNeGuO0OjuWcrzJWDWeo7uXfHPLOlVIWZ6HoAE9e3G9R0PXMPvuH8ad2jNwSVGXLMmNh2zQ8NYhVesQvFoo6Zcj2xrN2LpSPwADx8fCHthKFpindkh9bQ6mbseXvqih9fD1c1deIj3EVJ57rsav1Kp4IAaYPbIpOhlspmKOupnOQJINrfrXOxy7n9mY74d0yRNh9wm9l43OxtH6wWhtIrEDimABbRmb8pG1nYLPydQCp98qh41IU1n3temxXwKc0zTKm51RFRGQJqEvsO7BHXcgIIoGlrMkhTlgOJRmwSVYBVdvGTvDbSWAfxzKAMEpbsDKvawimH2g1ennMFEZ0TU3PJiTqNi2jxoTZKet63CyGozP6XSfxbv35oYJOxJ1bOgfj5SDfFqdhioxWB4YYMVJ3
blue,17,16,4666,2020-04-17 12:24:32.565081,2020-04-17 13:42:18.565081,139.98,7.00,146.98,DBnwPD9iJA83O93K5ChYq0LAPyPZakK3rA2oMXqItpsJULmMHRweJzJckYG5bwwC631xPeiadeEX6PSTAnY4NcpkBosooK3OhpgbTyuqHkW8xJpUj9SUmXyeCl9HtklFEhhznZet86kivs64wHvXYCmLefVtaErwhxm6ktlcC9Hmh116xGv2UfKoTDSnEftt7XmfxASr1YU9AZ51v2uAo4fgCdzWHZv1m7oblkBGZDOnXUH3GIvW8QfWtS8WEUyLQsn6ada4R3gIMQT0asYblHzOurBy0lX791k6JEn6eu6l12PENQ2hA3w954m3JfBC7aecEXtntUqCmNH8YfXNmEyTwdnFVXxrc9kIZng7HSbwzWZ7nmHXd0BOmEGrKoCXsolmEp6hZziluiaNJpKBugVi0AzDTu7DqbbbZEqHSBKvzpjt0mfEbUueF8C7UOjHtZUO8rxP3itYwqhzMR9pULJbAmi2qkHiQMMlPZhLVirzJzUvpYqUHEzpmkTODFwu0okvi2CGs3naROMeRjKtIkxF03v7kawYShJ6ijQzMyynPVGq3f1DHazt4j3CdkGGRp8djvlDq379oWU03XuqKC0GHPLypvQnPWnT2ZqoYekNQjVHFYMSt4AB1TknOHiPO3MiSnJBoUebjQcH5V5Yn42BggVsj1hQbdDhf3Ogw8NdlOFIVVfUjCnZ0Rji7lepMSO2FlhgykRF1ZZvJIagUUcqciYbtYnR6nxUN30vXxnhmYnKt9koQn0gqg0lQSWl
green,1,12,4541,2020-04-17 12:24:32.566086,2020-04-17 13:40:13.566086,181.64,9.08,190.72,dVVFOWyY59mJ310IIpdyLXoPaYA2Y9EJ6cRnyxFhYgJeB8sWaG6SgaUbTMPcfKnHp765MRoDtdWPbfx5ZAHMLxc7TMHqswRv3mdJU4oDUDrxcKKWzk7NbSr6eafLN1HAqacyhssDz57kQKMuUvGRsTgQeJ8kGzxQBIDGkf5hsJxlVc4a7tGMnKV08ivbNLixhKuTxoC5Fn5VWG1sRCCJuTOYtgMvoNLKoH2KGphWNDCIvaNDkWwWwNc6r6Wm14wa261zhza3ThdMtSSP99jeBdNPnHWNzjbpZgPMjQJqgg9T9riYNXFmbAwUS4qoRUyeMAHTVvTZV5qvt0HsPY8F1PwzfX2NhJtPfq20vurwm3AvTfeNcojDFFRKtxKtyWE5riryq1GeMfkUtNO1KcYiDjapypmcNeVCDOM9LrddEPW9PxpupJVuVzfhHicyJ6KZwARt3ke6YmRKepzAE7vBi2VFud8N53ZxoOkq9YXiOT2SeI1mUOs1KuyK6qeMzakK32TsOMgTWtjHhs3m0bfACd68bDByEiwGL6lZdgn0MpOQzr4KBf7DdvHpHvlRtTQ3EhEINb1snxQ6yXxodVgpKXlOGgTHDQVwl0ngwZ2RSLRUD6Hl1XJrVVPcBxBdS2E7n5TD1t6GVtqrVs3z2dgty09GNYyftSk29ecIWzQYEgCsOzvnorHABkhTD0VbYvKHxlidSlYzxBbjXaMoGm7pfnTscMP9vMddwrmnWLnMX4YDsXgcIMDWdQnyQpj3vDh4
blue,10,4,1094,2020-04-17 12:24:32.567267,2020-04-17 12:42:46.567267,43.76,1.31,45.07,YKNazgczwFZpGtUvqp964tvKsoZQpUehXRmT2CqpTITCU2cUtXBnGsmKqkhNJLqwOG5fe1KN9ns2FhOkmiK0Tuoe0o3dZLpdFCMKSrG4RnxlSK14qalLVNYWDioL9ySsy3arhkmC57FmDNYjJgiUEsheMAIIWXgWfcxgktjWpsoR8wwSWZGGAKWH52PHkeg35UbP0W8WX0Bpt5jPu4Hv9U7Nnap8nu7VB7hpHMwKDPRrUqaOolQDFpWUxAhNZtLRne9ONn7EPrkVwOXnOArTO2yFPgAddKlQiu6JWxRfDRLIbTNxS3G8gWry1WitSnOWAyLBsC4BIJHJUPAdw3uXCZhxFC646iLzAiXB1LkoFOL2fJv0JeOf3jbakhwruHxN2EOTOv2KCEL1OGryDU520xaN3l89QMlw7F6OG7crB2TLmnd2sOgkHnJ7jSticbVervnBBNz2GRhezZAMlBxRGl37mWDAgTwzHLpEGuP6QtfZ35rlh6JRVGnsqohsrhvppR3fADX6tDCHzBsCq2ieirzFGNW74URrYm1sGboDtIl2rVh1vXwM9rFkwiH2s0A118c2hIXlEHtUUF4t4pJq6TxiKqNSN1D4TPBu9yhKUuipq6WrDioLV8tY3Zvy2jnRw4M49nc2A9XkYaIXBwkJN6TDl2oVZnabtglX33NsdqB9DjDIsUld7t3v79eB3TQpvmGv2qaHoMLzypD2SJmUNf3OVzPs4w6tuJVCJKHLP4yMOQh0GptQcpr5oLtowyC7
green,17,8,2062,2020-04-17 12:24:32.568304,2020-04-17 12:58:54.568304,82.48,4.12,86.60,U36RIhCaOJDOebThhoGEHoELBY9b3mSnAaGxScpbA9m4vrHqTGMWjihajztYUNkcYkoxgk0725Zt2j8VY9kkaxekjEExfxLsyJnqysk8QxibViLTdoyzcz2PUUa0bswSlLNEILv5CXtJ2v6U8Sou7NjalLxLoGrlurgRl8VW9JFohpckvSYIwcmVHTD8dSTQJamGGyj88Y0kpDVIqkz3oc7RqH6qByvluEVAjTYOBThzpUQoWDGaB3Rf8M3KRhOjKoUhfu4LhxfosPGyKc0rPu2uYiC7LsfcpjXqXDHqtwAU2GoaT3DCs3qNkesJrp2QmeMmIxKeYaj9ZqnsqZIM4eCzE60YeOx9VwWCHNSTYSDKMo2LTmC5q0KX5QRFFryREVcZhJ922SqY628zqcBh9xXweblUX50Jy9NR1op4wzNyIgHMzXsRoiKWN72Hhkujg9pO5p6pedRnQQCmi9ia8mSg3NEou2nrq9shovBi7Hh0orUrbFrkpPdqg6427byL8z3zHvQwmnNTNC2RRN71Dw6g7DWkaqxX7Xj2mPYXnRqJgWrwqPBeyRY8xzt6hZBXs5IOBmEkJ2W4J0pNMpOVeDEfFcpFRhJ0fTL5yPokgNmTR3pt2uTwguHHb9kPu301hMepT4FKz0fk2OMzp2jMiGUjtNBnxoRlxeeTj2P6kaVlYwTXroKc7UUNNdnFEO3mC8yabS7j8a4HZOAfGS3yMz3KS5dxtYxbkECzp5C6tkP3xY2RJVQ11LLANfgLPruQ
yellow,1,4,877,2020-04-17 12:24:32.572725,2020-04-17 12:39:09.572725,43.85,2.19,46.04,Hbtzvgj3pErjDidcRYyMSTX4Phqca2r2CHKJZsyN5PXUaljdHNsgZV2sM0KIF5H8zQSK76IHnhNKBXFk5YV1feUQsGlB3gD9X0GumfYQdY5ssN87DKCqNSTad7IFP3WImQ4V845zkWYQUsMsa7qsI4nKU7s18o9B19fSEdpn5NJ7BwDkxFrHl0zXfuCIptaO4yLEnhL6ElyDUcoBB3UH4n97ATtImeGL4eZZCuSeepFVzZAwaHZ3h9QaqhfqKIK2WtlkxjzYOCinOZ7GYNp0C7q06sbEl1tVSm2vIZbbjBWTYkwQws3ffQbdozgqTiSG53npbVPWKLjg59yHVdXJNk7hUAvGp4KRltaUSzC6O9Wm4B9CZvZ5t887BXWHVIQcoSzq2jT0tKBMJfHJrXtRgysnv938EjjKC6PJTbpBuDysMzMmY9VSsDMf9U7BWMhc81xvA8EZCs1lsX6wx8CDXNYskS6QI31o6bskW6WlsOx5Sj48J29Qt8aENACjydeCgmhD1x6tt6YGHBKgZWxvzWYluJqOOUbeZtUTZAoWvvVx6gM8qcmaZ2s3duxWrdkxmOEIOSh3lnqm1mVOtKETLsMNO2Ba9fQLZrpPn6lx0YQhLn23lS5PmLGDpWvrQQEXt5FRfn2Yt8FiAbOu8imHQeJRdfOGdsVuSn77fNJgbPn0x5DHSIUregPfxxSC6M75t4H5WrRw3hxYd84ARrCa6iyzCpfAHsbdHa8SqTSbJYFnb9ZLUaJ66aKFDyHjtiVs
